timestamp,kitchen_temp [deg C],heating_temp [deg C],balcony_temp [deg C]
1474867982,None,None,None
1474871582,None,None,None
1474875182,None,None,None
1474878783,None,None,None
1474882383,None,None,None
1474885982,None,None,None
1474889582,None,None,None
1474893182,None,None,None
1474896782,None,None,None
1474900382,None,None,None
1474903982,None,None,None
1474907582,None,None,None
1474911182,None,None,None
1474914783,None,None,None
1474918382,None,None,None
1474921982,None,None,None
1474925583,None,None,None
1474929183,None,None,None
1474932782,None,None,None
1474936382,None,None,None
1474939982,None,None,None
1474943582,None,None,None
1474947182,None,None,None
1474950782,None,None,None
1474954382,None,None,None
1474957983,None,None,None
1474961582,None,None,None
1474965182,None,None,None
1474968782,None,None,None
1474972382,None,None,None
1474975982,None,None,None
1474979582,None,None,None
1474983182,None,None,None
1474986782,None,None,None
1474990382,None,None,None
1474993982,None,None,None
1474997583,None,None,None
1475001183,None,None,None
1475004783,None,None,None
1475008382,None,None,None
1475011983,None,None,None
1475015582,None,None,None
1475019182,None,None,None
1475022782,None,None,None
1475026383,None,None,None
1475029982,None,None,None
1475033582,None,None,None
1475037182,None,None,None
1475040782,None,None,None
1475044382,None,None,None
1475047983,None,None,None
1475051582,None,None,None
1475055182,None,None,None
1475058782,None,None,None
1475062382,None,None,None
1475065983,None,None,None
1475069583,None,None,None
1475073183,None,None,None
1475076782,None,None,None
1475080382,None,None,None
1475083982,None,None,None
1475087582,None,None,None
1475091182,None,None,None
1475094783,None,None,None
1475098383,None,None,None
1475101983,None,None,None
1475105582,None,None,None
1475109182,None,None,None
1475112782,None,None,None
1475116383,None,None,None
1475119982,None,None,None
1475123582,None,None,None
1475127182,None,None,None
1475130782,None,None,None
1475134382,None,None,None
1475137982,None,None,None
1475141582,None,None,None
1475145182,None,None,None
1475148782,None,None,None
1475152382,None,None,None
1475155982,None,None,None
1475159582,None,None,None
1475163182,None,None,None
1475166782,None,None,None
1475170382,None,None,None
1475173982,None,None,None
1475177582,None,None,None
1475181182,None,None,None
1475184782,None,None,None
1475188382,None,None,None
1475191982,None,None,None
1475195582,None,None,None
1475199182,None,None,None
1475202782,None,None,None
1475206382,None,None,None
1475209982,None,None,None
1475213582,None,None,None
1475217182,None,None,None
1475220783,None,None,None
1475224383,None,None,None
1475227983,None,None,None
1475231582,None,None,None
1475235182,None,None,None
1475325201,25.75,40.625,16.312
1475328782,25.937,40.562,16.625
1475332382,25.875,40.5,16.875
1475335982,25.875,40.437,17.062
1475339582,25.75,40.5,17.0
1475343182,25.687,40.5,17.0
1475346782,25.625,40.437,17.125
1475350382,25.562,40.312,17.0
1475353982,25.687,40.187,17.25
1475357583,25.562,40.062,17.187
1475361183,25.562,40.0,17.25
1475364782,26.0,39.875,17.812
1475368382,25.812,39.875,17.625
1475371982,25.875,39.875,17.75
1475375582,25.75,39.937,17.5
1475379182,25.687,39.875,17.625
1475382782,25.75,39.812,17.687
1475386382,25.625,39.687,17.625
1475389982,25.625,39.625,17.812
1475393583,25.562,39.687,17.5
1475397182,25.5,39.687,17.75
1475400782,26.0,39.625,18.437
1475404382,25.937,39.562,16.562
1475407982,25.687,39.437,15.812
1475411582,25.687,37.875,19.625
1475415182,25.625,36.812,18.812
1475418783,25.562,36.375,23.25
1475422382,25.437,37.625,18.875
1475425983,25.687,37.125,20.562
1475429583,25.937,35.062,19.937
1475433182,25.687,35.437,19.062
1475436782,25.625,36.187,18.5
1475440383,25.5,36.75,18.187
1475443982,25.875,37.062,18.0
1475447582,25.875,38.062,17.75
1475451183,25.75,38.812,17.625
1475454783,25.687,39.25,15.312
1475458382,25.625,39.5,14.75
1475461983,25.75,39.625,14.375
1475465582,25.687,39.625,15.312
1475469182,25.75,39.875,15.312
1475472783,25.75,40.312,15.187
1475476382,25.687,40.25,15.125
1475479983,25.687,41.75,14.875
1475483583,25.75,42.5,15.187
1475487182,25.812,41.75,17.062
1475490782,25.812,40.375,16.875
1475494383,25.687,38.312,18.312
1475497982,25.625,37.5,16.812
1475501582,25.562,37.0,17.312
1475505182,25.5,36.75,20.312
1475508782,25.437,36.625,21.312
1475512383,25.312,36.562,21.25
1475515983,25.5,36.5,21.25
1475519582,25.312,36.687,21.187
1475523182,25.312,37.0,21.187
1475526782,25.312,37.125,21.125
1475530382,25.5,37.312,21.187
1475533982,25.75,37.312,21.062
1475537582,25.812,37.375,21.125
1475541183,25.5,37.5,16.625
1475544782,25.437,37.625,16.0
1475548383,25.5,37.75,16.0
1475551982,25.375,37.812,15.937
1475573588,25.375,37.625,16.562
1475577182,25.312,36.937,17.375
1475580782,25.562,35.562,20.187
1475584382,25.5,34.562,22.0
1475587982,25.562,34.187,20.812
1475591583,25.75,34.125,23.0
1475595182,25.75,34.125,23.187
1475598782,25.5,34.125,22.812
1475602383,25.625,34.125,22.75
1475605982,25.437,34.125,21.062
1475609582,25.5,34.25,20.75
1475613183,25.687,34.312,19.25
1475620382,25.625,34.625,18.375
1475623982,25.687,35.125,18.187
1475627582,25.562,35.75,17.875
1475631182,25.625,36.375,17.625
1475634782,25.687,37.25,17.312
1475638382,25.625,37.5,17.062
1475641983,25.75,37.625,16.937
1475645582,25.562,37.687,16.625
1475649183,25.625,37.812,16.437
1475652783,25.562,37.875,16.625
1475656382,25.562,38.187,17.0
1475659982,25.812,38.312,22.312
1475663583,26.812,38.437,29.312
1475667182,27.25,37.687,31.125
1475670782,26.5,35.937,30.937
1475674382,26.437,34.5,26.75
1475677982,26.125,33.5,25.5
1475681582,25.937,32.875,24.0
1475685183,25.812,32.625,22.812
1475688782,25.875,32.937,22.0
1475692382,25.812,35.687,20.812
1475695982,26.062,36.875,20.187
1475699582,26.5,37.375,19.812
1475703182,26.562,37.562,19.5
1475706782,27.0,37.75,19.125
1475710383,26.875,37.937,18.937
1475713982,26.812,38.125,19.75
1475717582,26.625,38.187,19.375
1475721183,26.5,38.625,18.75
1475724782,26.312,39.062,18.25
1475728382,26.375,39.875,18.0
1475731983,26.312,40.062,17.75
1475735582,26.25,40.062,17.687
1475739182,26.437,40.062,17.625
1475742782,26.312,40.062,17.312
1475746383,26.312,40.187,17.25
1475749983,26.25,40.312,17.375
1475753582,26.25,40.375,18.062
1475757182,26.187,40.187,18.062
1475760782,26.125,39.812,17.875
1475764382,26.062,39.375,18.0
1475767982,26.0,39.125,18.312
1475771583,26.062,38.812,18.0
1475775182,25.875,38.75,17.375
1475778783,26.125,39.125,16.625
1475782382,25.937,40.187,16.062
1475785982,26.25,41.187,15.75
1475789582,26.5,41.812,15.5
1475793182,26.5,42.312,15.312
1475796782,26.625,43.187,15.687
1475800382,26.687,43.687,15.0
1475803983,26.562,44.0,15.0
1475807582,26.5,44.312,14.75
1475811182,26.375,44.5,14.625
1475814783,26.375,44.5,14.375
1475818382,26.312,44.375,14.125
1475821982,26.187,44.187,13.937
1475825582,26.25,44.375,13.687
1475829182,26.187,44.5,13.937
1475832782,None,44.75,14.875
1475836382,None,44.0,16.0
1475839983,None,42.5,16.062
1475843582,None,41.562,16.75
1475847182,None,40.25,16.687
1475850782,None,39.5,17.25
1475854383,25.875,39.187,16.75
1475857982,25.75,38.5,20.875
1475861582,25.75,38.437,21.0
1475865182,25.687,38.562,20.25
1475868782,25.625,38.75,19.75
1475872382,25.562,38.687,18.312
1475875983,25.562,38.812,18.187
1475879582,25.687,39.062,18.125
1475883182,25.687,39.062,18.125
1475886782,25.75,39.375,18.0
1475890382,25.75,39.625,18.0
1475893982,25.75,39.562,16.25
1475897582,25.625,39.625,16.187
1475901182,25.5,39.625,16.062
1475904782,25.5,39.562,16.0
1475908382,25.437,39.5,16.187
1475911983,25.375,39.375,16.125
1475915582,25.312,39.375,16.125
1475919182,25.312,39.312,17.875
1475922783,25.25,39.187,16.312
1475926382,25.562,39.125,16.312
1475929982,25.312,39.125,16.437
1475933582,25.375,38.937,16.625
1475937182,25.312,38.937,20.125
1475940782,25.25,39.0,20.812
1475944383,25.437,39.437,21.0
1475947982,26.062,39.75,21.187
1475951582,25.875,40.062,20.875
1475955182,25.625,40.25,20.875
1475958782,25.625,40.375,20.75
1475962382,25.625,40.437,20.687
1475965982,25.5,40.812,20.625
1475969582,25.562,41.625,20.687
1475973183,25.75,42.25,16.437
1475976782,25.812,43.437,16.0
1475980382,25.812,43.687,14.062
1475983983,25.687,44.5,13.375
1475987582,25.687,44.875,13.187
1475991182,25.625,45.0,12.875
1475994782,25.562,45.187,12.75
1475998382,25.375,45.25,11.312
1476001982,25.187,45.312,10.625
1476005582,25.312,45.437,13.937
1476009182,25.5,45.375,17.562
1476012783,25.687,44.937,12.812
1476016382,25.562,44.0,12.625
1476019982,25.625,43.0,17.812
1476023582,25.5,42.187,16.875
1476027182,25.5,41.875,17.062
1476030782,25.437,41.5,15.687
1476034382,25.437,41.125,15.437
1476037982,25.687,41.125,14.312
1476041582,25.687,41.75,13.75
1476045182,25.875,42.937,13.25
1476048783,25.75,43.812,12.25
1476052383,25.625,44.562,11.687
1476055983,25.562,44.812,12.812
1476059582,25.562,45.25,12.937
1476063182,25.187,45.625,10.625
1476066783,None,45.312,10.375
1476070382,None,45.062,11.437
1476073982,None,44.875,9.937
1476077582,24.937,44.687,9.812
1476081182,24.812,44.625,9.687
1476084782,24.687,44.625,9.375
1476088382,24.75,44.812,9.312
1476091982,24.75,44.812,10.687
1476095582,24.937,44.687,15.75
1476099182,24.875,44.25,12.187
1476102782,24.812,43.75,15.062
1476106382,25.0,42.687,17.875
1476109982,24.937,42.5,14.062
1476113583,24.75,42.437,13.0
1476117183,24.687,42.437,12.375
1476120783,24.875,42.5,12.0
1476124383,24.687,42.437,11.5
1476127982,24.562,42.5,11.062
1476131582,24.937,42.375,11.0
1476135182,24.687,42.812,10.312
1476138782,24.687,43.625,9.937
1476142382,24.75,44.187,9.875
1476145982,24.687,44.937,9.125
1476149583,24.687,45.25,8.875
1476153182,24.687,45.5,8.5
1476156782,24.625,45.687,8.187
1476160382,24.562,45.937,7.937
1476163982,24.5,46.125,7.875
1476167582,24.437,46.062,7.875
1476171182,24.437,46.0,7.812
1476174783,24.375,46.062,7.875
1476178382,24.312,46.125,8.312
1476181982,24.625,46.187,9.375
1476185582,25.125,45.625,11.812
1476189182,25.187,45.187,14.25
1476192782,25.375,44.687,18.687
1476196382,25.312,43.875,14.437
1476199982,25.187,43.687,13.187
1476203582,25.125,43.437,12.437
1476207182,25.062,43.25,12.0
1476210782,25.437,43.375,11.687
1476214383,25.312,43.437,12.5
1476217982,25.187,43.437,12.562
1476221582,25.187,43.5,12.625
1476225183,25.25,43.562,12.5
1476228782,25.812,43.687,11.312
1476232382,25.437,43.75,12.5
1476235983,25.25,43.75,12.437
1476239583,25.125,43.687,12.437
1476243182,25.125,43.812,12.562
1476246782,25.125,43.812,12.312
1476250382,24.875,44.062,12.062
1476253982,24.937,44.5,9.062
1476257582,24.812,44.75,8.75
1476261182,24.812,44.875,8.625
1476264783,24.875,44.875,9.5
1476268382,25.062,45.0,16.125
1476271982,25.187,45.125,26.0
1476275582,25.687,44.375,28.062
1476279183,25.562,44.0,25.312
1476282782,25.562,43.75,21.062
1476286382,25.5,43.5,18.625
1476289982,25.437,43.187,16.187
1476293582,25.062,43.25,14.5
1476297182,25.437,43.437,13.312
1476300782,25.187,43.375,12.312
1476304382,25.375,43.625,11.5
1476307982,25.187,43.812,11.25
1476311582,25.187,43.937,11.0
1476315182,25.312,44.125,10.75
1476318782,25.375,44.187,10.375
1476322382,25.312,44.187,10.187
1476325982,25.312,44.25,9.937
1476329583,25.187,44.25,9.812
1476333183,25.187,44.125,9.625
1476336783,25.125,44.062,9.437
1476340382,25.062,44.0,9.25
1476343982,24.875,43.937,9.125
1476347582,24.687,43.875,9.125
1476351182,24.625,43.875,9.187
1476354782,25.062,43.875,9.437
1476358382,25.25,43.937,12.812
1476361982,25.187,43.75,13.125
1476365582,25.5,43.625,13.062
1476369182,25.187,43.437,12.75
1476372782,25.187,43.437,12.75
1476376382,25.312,43.562,11.937
1476379983,25.062,43.625,9.937
1476383582,24.875,43.687,9.437
1476387182,24.812,43.812,9.187
1476390782,24.75,43.75,8.875
1476394382,24.875,43.875,8.75
1476397983,25.25,43.875,8.625
1476401582,25.125,43.875,8.437
1476405182,25.0,44.0,8.375
1476408783,25.0,44.0,8.187
1476412382,24.875,44.312,8.125
1476415982,24.75,44.5,8.062
1476419583,24.75,44.687,8.062
1476423182,24.75,44.5,8.0
1476426783,24.625,44.562,7.937
1476430382,24.75,44.437,9.312
1476433982,24.687,44.437,8.0
1476577983,25.562,44.812,7.375
1476581582,25.875,45.375,8.25
1476585182,25.437,45.812,7.125
1476588783,25.25,45.937,7.0
1476592382,25.25,46.187,6.937
1476595982,25.187,46.125,6.875
1476599582,25.125,46.187,6.625
1476603183,25.125,46.187,6.312
1476606783,25.062,46.937,6.125
1476610383,25.062,47.187,6.5
1476613982,25.562,47.312,19.187
1476617582,25.875,47.25,25.437
1476621182,26.0,46.625,25.5
1476624782,25.937,45.812,21.5
1476628383,25.875,45.125,20.0
1476631982,25.937,44.75,18.062
1476635583,25.812,44.687,17.812
1476639182,26.062,44.562,16.625
1476642782,25.812,44.562,15.062
1476646382,25.812,45.375,14.312
1476649982,25.812,46.5,14.937
1476653582,26.0,46.937,14.5
1476657182,26.125,47.437,13.562
1476660782,None,47.625,13.437
1476664382,None,47.75,9.187
1476667982,25.875,47.812,8.25
1476671583,25.75,48.062,7.75
1476675182,25.687,48.312,7.312
1476678782,25.562,48.375,6.937
1476682382,25.625,48.25,6.5
1476685983,25.062,48.25,6.062
1476689582,24.937,48.25,5.875
1476693182,24.812,48.125,5.937
1476696783,24.812,48.25,6.687
1476700382,24.875,48.187,7.75
1476703982,24.875,46.937,9.875
1476707582,25.25,46.187,9.625
1476711182,25.312,45.0,9.562
1476714782,25.312,45.0,9.187
1476718382,25.437,44.562,13.562
1476721983,25.437,44.312,11.812
1476725582,25.375,44.25,11.562
1476729182,25.687,43.937,11.312
1476732782,25.687,44.062,11.25
1476736382,25.687,43.937,11.25
1476739982,25.812,44.062,11.25
1476743582,25.687,43.875,11.312
1476747182,25.75,44.062,11.25
1476750782,25.75,44.437,11.312
1476754382,25.437,44.875,9.25
1476757982,24.937,45.0,7.812
1476761583,24.687,45.062,7.562
1476765182,24.687,44.875,7.437
1476768783,24.562,44.75,7.312
1476772382,24.5,44.75,7.25
1476775982,24.562,44.75,7.25
1476779583,24.375,44.812,7.25
1476783182,24.375,44.875,7.5
1476786782,24.437,44.687,7.875
1476790382,24.687,44.875,17.5
1476793983,24.875,44.437,17.125
1476797583,24.687,43.75,20.125
1476801183,24.5,43.687,12.062
1476804783,24.937,42.875,14.625
1476808382,24.562,43.5,11.875
1476811983,24.562,43.125,10.625
1476815582,25.312,43.25,9.937
1476819183,25.062,43.625,9.437
1476822782,24.937,44.0,9.062
1476826382,24.875,44.187,9.0
1476829982,25.062,44.375,8.75
1476833582,25.125,44.75,8.625
1476837182,25.125,44.937,10.187
1476840782,25.062,45.062,8.562
1476844382,25.062,44.875,8.625
1476847982,24.937,44.687,8.687
1476851582,25.0,44.75,8.625
1476855182,24.875,44.687,8.437
1476858782,24.875,44.75,8.312
1476862382,24.875,44.562,8.125
1476865982,24.812,44.625,7.937
1476869582,24.937,44.5,9.187
1476873182,24.937,44.562,10.5
1476876782,25.687,44.625,12.312
1476880382,25.687,44.562,11.625
1476883982,25.562,44.562,11.75
1476887582,25.437,44.625,9.625
1476891182,25.312,44.812,9.125
1476894782,25.312,44.187,8.437
1476898382,25.375,44.125,8.437
1476901982,25.437,44.437,8.0
1476905582,24.875,44.375,9.875
1476909182,25.312,44.125,8.687
1476912782,25.312,43.562,8.937
1476916382,24.812,43.375,8.687
1476919983,24.875,43.437,8.562
1476923583,24.875,43.625,8.437
1476927183,24.875,44.062,8.312
1476930782,24.812,44.187,8.125
1476934383,24.812,44.25,8.062
1476937983,24.687,44.312,7.937
1476941582,24.625,45.062,7.5
1476945182,24.562,45.562,7.25
1476948782,24.5,45.75,7.125
1476952382,None,45.75,7.125
1476955982,None,45.687,7.625
1476959582,None,45.625,8.0
1476963183,None,45.75,8.812
1476966782,None,45.187,9.0
1476970382,None,44.937,9.125
1476973983,None,44.75,9.062
1476977582,None,44.437,8.687
1476981182,24.437,44.125,8.437
1476984782,24.625,44.125,8.125
1476988382,24.5,44.187,7.875
1476991983,24.437,44.125,7.625
1476995582,24.437,44.5,7.562
1476999182,24.437,44.875,7.375
1477182782,25.125,47.437,5.875
1477186382,25.312,47.812,5.312
1477189983,25.25,48.5,5.0
1477193582,25.062,48.625,4.75
1477197182,24.875,48.75,4.5
1477200782,24.812,48.875,4.25
1477204382,24.812,49.0,4.062
1477207982,24.625,49.0,3.937
1477211583,24.687,49.125,3.937
1477215182,24.625,49.062,4.937
1477218782,25.062,48.75,13.0
1477222382,25.437,47.812,22.562
1477225982,25.875,47.312,24.0
1477229582,None,46.5,22.687
1477233182,None,46.312,19.437
1477236782,None,45.875,15.687
1477240383,None,45.687,14.75
1477243983,None,45.25,12.437
1477247582,None,45.187,10.812
1477251182,None,45.562,9.687
1477254782,None,45.75,8.937
1477258382,None,45.687,8.562
1477261982,None,45.937,8.25
1477265583,None,46.062,8.187
1477269182,None,46.312,8.062
1477272782,None,46.375,7.937
1477276382,None,46.437,7.812
1477279982,None,46.625,7.687
1477283582,None,46.812,7.5
1477287183,None,46.75,7.312
1477290782,None,46.625,7.312
1477294382,None,46.562,7.125
1477297982,None,46.5,7.062
1477301582,None,46.437,7.125
1477305182,None,46.312,8.25
1477308782,None,46.375,11.812
1477312382,None,46.125,8.312
1477315982,None,46.0,8.0
1477319582,None,45.687,11.562
1477323182,None,45.062,13.125
1477326783,None,44.687,13.375
1477330383,None,43.875,10.125
1477333982,None,43.625,8.562
1477337582,None,44.375,8.812
1477341182,None,45.125,8.187
1477344782,None,45.187,7.812
1477348382,None,45.375,7.437
1477351982,25.062,45.312,7.375
1477355582,24.812,45.625,7.125
1477359182,24.687,45.812,7.0
1477362782,None,45.875,6.875
1477366382,24.625,45.812,6.812
1477369982,24.625,45.937,6.812
1477373582,24.562,45.937,6.687
1477377182,24.5,46.0,6.625
1477380783,24.562,46.0,6.625
1477384382,24.375,45.937,6.562
1477387983,24.437,45.812,6.625
1477391582,24.375,45.75,6.875
1477395182,24.812,45.687,9.5
1477398782,24.562,45.562,8.375
1477402382,24.562,45.687,8.812
1477405982,24.687,45.812,8.812
1477409582,24.625,45.937,8.5
1477413182,24.687,45.812,8.312
1477416783,24.687,45.5,7.75
1477420383,24.625,44.812,7.5
1477423983,24.875,44.562,7.437
1477427582,24.75,44.75,7.375
1477431182,24.687,45.187,7.25
1477434782,24.75,45.125,7.125
1477438382,24.75,45.375,7.062
1477441982,24.687,45.5,7.0
1477445582,24.812,45.562,6.875
1477449183,24.625,45.687,6.812
1477452782,24.562,45.812,6.812
1477456383,24.625,45.875,6.687
1477459982,24.5,45.937,6.625
1477463582,24.5,45.75,6.562
1477467182,24.437,45.687,6.437
1477470783,24.375,45.625,6.437
1477474382,24.375,45.625,6.437
1477477983,24.437,45.625,6.562
1477481582,24.625,45.5,6.75
1477485183,25.062,45.5,7.875
1477488782,25.125,45.375,8.187
1477492382,25.125,45.437,8.312
1477495982,None,45.562,8.25
1477499583,25.437,45.562,8.312
1477503182,25.312,45.562,8.312
1477506782,25.187,45.75,7.312
1477510382,None,45.812,6.687
1477513982,None,45.687,6.437
1477517582,None,45.562,6.312
1477521182,None,45.25,6.187
1477524782,24.687,45.187,6.125
1477528382,24.812,45.437,6.062
1477531982,24.812,45.5,6.0
1477535582,24.75,45.5,6.0
1477539183,24.687,45.5,5.937
1477542783,24.687,45.437,5.937
1477546382,24.562,45.437,5.937
1477549982,24.625,45.437,5.812
1477553583,24.562,45.375,5.812
1477557182,24.437,45.437,5.687
1477560782,24.5,45.312,5.687
1477564382,24.437,45.375,5.687
1477567982,24.375,45.437,5.812
1477571582,25.0,45.437,5.875
1477575183,24.687,45.375,6.0
1477578782,24.625,45.437,5.937
1477582382,24.687,45.625,5.937
1477585983,25.125,45.75,7.375
1477589582,24.937,45.75,6.5
1477593182,25.062,45.75,5.812
1477596782,24.625,45.562,5.625
1477600382,24.625,45.5,5.5
1477787583,24.687,48.125,4.812
1477791182,24.75,48.312,4.75
1477794783,24.687,48.25,4.625
1477798382,24.625,48.125,4.625
1477801982,24.625,48.187,4.625
1477805583,24.625,48.312,4.5
1477809182,24.562,48.312,4.5
1477812782,24.562,48.437,4.437
1477816382,24.5,48.562,4.437
1477819982,24.437,48.312,4.625
1477823583,24.437,48.187,5.625
1477827182,24.5,47.375,6.875
1477830782,24.437,47.125,7.375
1477834382,24.437,46.937,6.687
1477837982,24.5,46.937,7.375
1477841582,24.812,46.812,6.25
1477845183,24.812,46.687,5.875
1477848782,25.062,46.5,5.125
1477852382,24.875,46.562,4.75
1477855982,25.062,46.5,4.437
1477859582,25.687,46.562,4.25
1477863182,25.187,46.812,3.937
1477866782,25.062,47.562,3.812
1477870382,25.0,47.812,3.812
1477873982,25.25,48.0,3.75
1477877582,25.562,48.187,3.75
1477881183,25.25,48.25,3.75
1477884782,None,48.312,3.937
1477888382,24.562,48.437,3.75
1477891982,24.437,48.5,3.5
1477895582,24.375,48.437,3.375
1477899183,24.375,48.375,3.312
1477902783,24.312,48.375,3.25
1477906382,24.375,48.25,3.75
1477909982,24.5,48.187,4.812
1477913583,24.5,48.0,6.25
1477917182,24.562,47.562,6.5
1477920782,24.5,46.937,6.812
1477924382,24.625,46.437,6.875
1477927983,24.562,46.375,6.5
1477931582,24.625,46.125,6.125
1477935182,24.562,45.937,5.812
1477938783,24.812,46.0,7.187
1477942382,None,45.875,5.437
1477945983,None,45.812,5.125
1477949582,None,46.25,5.062
1477953182,None,46.687,5.312
1477956782,None,47.0,4.75
1477960382,None,47.437,4.625
1477963982,25.125,47.625,4.437
1477967582,25.062,47.687,4.25
1477971182,24.937,47.687,4.062
1477974783,None,47.875,3.937
1477978382,24.75,47.937,4.0
1477981982,24.75,48.0,4.0
1477985583,24.562,47.937,3.937
1477989182,24.562,48.062,4.0
1477992782,24.5,48.062,4.312
1477996382,25.0,48.25,8.687
1477999982,24.937,48.375,5.562
1478003582,24.937,48.25,5.687
1478007182,24.875,48.125,5.187
1478010783,24.75,48.187,6.0
1478014382,24.562,48.312,5.625
1478017982,24.562,48.562,5.75
1478021582,None,48.562,4.812
1478025182,None,48.562,4.437
1478028782,None,48.437,4.25
1478032382,None,48.437,4.062
1478035982,None,48.375,4.0
1478039582,None,48.25,3.937
1478043183,None,48.437,3.875
1478046782,None,48.437,3.812
1478050382,None,48.5,3.75
1478053983,None,48.562,3.812
1478057582,None,48.875,3.75
1478061182,24.375,49.562,3.437
1478064782,24.375,50.562,3.0
1478068382,None,50.875,2.875
1478071982,None,51.187,2.625
1478075582,None,52.5,2.375
1478079183,None,53.25,2.812
1478082782,None,53.187,6.0
1478086383,None,52.125,16.562
1478089982,None,51.312,20.125
1478093582,25.375,50.062,20.187
1478097182,25.562,49.562,16.25
1478100783,25.312,48.0,12.312
1478104382,25.062,47.625,9.812
1478107982,25.0,48.187,8.187
1478111583,24.875,48.625,7.375
1478115182,25.187,49.0,6.75
1478118782,25.0,49.187,6.312
1478122382,24.937,49.187,5.937
1478125982,25.0,49.25,5.687
1478129582,25.0,49.375,5.562
1478133182,24.937,49.375,5.375
1478136783,25.062,49.437,5.25
1478140383,24.875,49.375,5.062
1478143982,24.812,49.25,4.875
1478147582,None,48.937,4.625
1478151182,24.562,49.125,4.5
1478154782,24.625,49.187,4.437
1478158383,None,49.0,4.312
1478161982,None,49.062,4.125
1478165582,None,49.062,4.937
1478169182,None,49.875,5.062
1478172782,None,49.375,7.687
1478176382,None,48.312,8.187
1478179982,None,47.75,6.812
1478183583,None,47.625,7.937
1478187182,None,47.625,7.312
1478190782,None,48.312,6.0
1478194382,25.375,49.125,4.75
1478197982,25.625,50.187,3.812
1478201582,25.562,50.75,3.25
1478205182,25.687,51.125,2.812
1478392382,None,None,None
1478395982,None,None,None
1478399582,None,None,None
1478403182,None,None,None
1478406782,None,None,None
1478410382,None,None,None
1478413982,None,None,None
1478417582,None,None,None
1478421182,None,None,None
1478467982,None,50.625,2.375
1478471582,None,50.5,2.125
1478475182,None,50.875,1.875
1478478782,None,51.0,1.937
1478482382,None,50.75,2.0
1478485983,None,50.687,1.937
1478489582,None,50.75,1.937
1478493182,None,50.812,1.875
1478496782,None,50.937,1.875
1478500382,None,51.062,1.937
1478503982,None,51.062,1.875
1478507582,None,51.125,2.0
1478511182,None,51.0,2.312
1478514782,None,50.187,3.187
1478518382,None,49.312,5.187
1478521982,None,49.187,7.562
1478525583,None,48.625,6.875
1478529182,None,48.25,6.312
1478532782,None,48.125,5.562
1478536382,None,48.062,4.875
1478539982,None,48.125,4.0
1478543582,None,48.062,3.562
1478547182,None,47.937,3.312
1478550782,None,48.125,4.375
1478554382,None,48.062,2.875
1478557982,None,47.937,2.812
1478561582,None,48.0,2.75
1478565182,None,48.125,2.687
1478568782,None,48.375,2.687
1478572382,None,48.187,2.687
1478575983,None,48.125,2.625
1478579583,None,48.187,2.625
1478583182,None,48.062,2.687
1478586782,None,48.25,2.75
1478590382,None,48.187,2.75
1478593982,None,48.125,2.875
1478597582,None,48.062,3.062
1478601182,None,48.187,3.375
1478604783,None,47.875,4.25
1478608382,None,47.625,4.437
1478611983,None,46.875,4.437
1478615583,None,45.312,4.312
1478619182,None,44.625,4.437
1478622782,None,44.437,4.375
1478626382,None,44.375,4.437
1478629982,None,44.5,4.5
1478633582,None,44.562,4.937
1478637183,None,44.5,5.062
1478640782,None,44.5,5.312
1478644382,None,44.375,5.437
1478647982,None,44.562,5.687
1478651582,None,44.562,5.625
1478655183,None,44.5,6.125
1478658782,None,44.625,6.062
1478662382,None,44.687,5.812
1478665983,None,44.75,5.75
1478669582,None,44.687,5.5
1478673183,None,44.562,5.5
1478676782,None,44.812,5.437
1478680382,None,44.937,5.437
1478683982,None,45.25,5.437
1478687582,None,45.937,5.437
1478691183,None,46.562,5.375
1478694782,None,47.625,5.75
1478698382,None,48.437,5.75
1478701982,None,48.75,5.937
1478705582,None,48.937,6.125
1478709182,None,49.187,4.625
1478712782,None,49.062,4.25
1478716383,25.375,48.812,3.937
1478719982,25.375,48.812,3.562
1478723582,25.25,49.187,3.25
1478727182,25.125,50.187,2.937
1478730782,25.375,52.062,2.625
1478734382,25.75,52.125,6.562
1478737982,25.437,52.625,6.312
1478741582,25.375,51.312,6.312
1478745182,25.437,53.25,6.0
1478748782,25.5,53.312,5.812
1478752382,25.437,53.187,5.75
1478755982,24.75,53.375,2.812
1478759582,24.562,53.375,1.875
1478763182,None,53.312,1.5
1478766783,None,54.0,1.187
1478770382,None,53.812,1.0
1478773983,None,54.125,1.437
1478777582,None,54.875,9.437
1478781183,None,55.125,16.437
1478784782,None,54.625,12.375
1478788382,None,53.437,8.437
1478791982,None,52.625,9.562
1478795582,None,52.25,5.937
1478799182,None,52.562,4.0
1478802782,None,53.562,2.875
1478806382,None,53.937,2.187
1478809982,None,54.062,1.625
1478813582,None,54.25,1.125
1478817183,None,54.75,0.75
1478820782,None,54.875,0.25
1478824382,None,54.937,-0.187
1478827983,None,55.312,-0.375
1478831582,None,55.312,-0.437
1478835182,None,56.312,-0.625
1478838782,None,56.375,-1.062
1478842383,None,56.562,-1.187
1479043982,None,47.125,5.812
1479047582,None,47.0,7.375
1479051182,None,47.125,7.375
1479054783,None,47.187,5.937
1479058382,None,47.187,5.187
1479061982,None,47.125,4.625
1479065583,None,47.0,4.375
1479069183,None,47.25,4.125
1479072782,None,47.562,4.0
1479076383,None,47.687,3.937
1479079982,None,47.687,3.875
